[轉發]三軍總醫院人工智慧暨物聯網發展中心舉辦2022資料科學競賽「以連續追蹤的心電圖來追蹤左心室射出率的變化」競賽活動,2022三軍總醫院人工智慧中心資料科學競賽「以連續追蹤的心電圖來追蹤左心室射出率的變化」.pdf
[轉發]<資策會>第二場數據競賽說明媒合會報名開始!敬邀共襄盛舉!,image001 (6).pdf
國立成功大學醫學資訊研究所所長推選辦法,成功大學醫學資訊研究所所長推選辦法103.pdf
[轉發]2022 年聲寶暑期職場體驗計畫,2022年聲寶公司暑期實習計畫EDM.pdf
[轉發]有關行政院辦理性平小學堂有獎徵答活動，活動期間延長至本（111）年6月30日，歡迎學生踴躍參加，,R - 2022-06-22T162852.148.PDF
[轉發]111年度第1學期大學校院學生申請出國參加國際性學術技藝能競賽」經費補助案，請於學校彙整日6月28日前提出申請逾期歉難受理,scan@email.ncku.edu.tw_20220622_155028.pdf
[轉發]111年度中華民國能源經濟學會優秀博、碩士論文獎甄選辦法,scan@email.ncku.edu.tw_20220621_112141.pdf
[轉發]「2022全國智慧製造大數據分析競賽」於6/15開跑囉,海報 (1).pdf
敬邀參加2022成大醫學資訊研究所畢業成果發表會,醫資所成果發表議程.ods
敬邀參加2022成大醫學資訊研究所畢業成果發表會,發表會海報.pdf
[轉發]國立成功大學暑期 教職員工瑜珈班」上課通知,1484_001.pdf
【獎學金公告】本校111學年度「鑫淼重點科技博士生獎學金」即日起至111年8月31日止受理申請,附件二-國立成功大學鑫淼重點科技博士生獎學金申請表.odt
【獎學金公告】本校111學年度「鑫淼重點科技博士生獎學金」即日起至111年8月31日止受理申請,1110615001校內公告函.pdf
【獎學金公告】本校111學年度「鑫淼重點科技博士生獎學金」即日起至111年8月31日止受理申請,附件一國立成功大學鑫淼重點科技博士生獎學金實施要點(1090911修正).pdf
資訊系雙主修及輔系申請修課FAQ,資訊系雙主修及輔系申請修課問答集-111.06.16.docx
[轉發]「2022年第三屆科學與科普專業英文能力大賽」,教育部函-轉知國立臺灣科學教育館辦理「2022年第三屆科學與科普專業英文能力大賽」.pdf
[轉發]111年度照明金質獎即日起至8月15日止簡章公告周知,scan@email.ncku.edu.tw_20220610_135339.pdf
[轉發]【2022暑期實習】瑞昱半導體—科技專才創造力學程實習計畫,EDM (1).pdf
[轉發]華碩電腦職缺招募訊息,華碩機器人與人工智慧中心_招募職缺刊登_成大.odt
[轉發]華碩電腦職缺招募訊息,華碩機器人與人工智慧中心_招募職缺刊登_成大.docx
[轉發]德州儀器將在「6/22(三)舉辦線上分享會」,Jun seminar promotion.odt
[轉發]德州儀器將在「6/22(三)舉辦線上分享會」,Jun seminar promotion.docx
[轉發]德州儀器將在「6/22(三)舉辦線上分享會」,0622onsite seminar promotion.pdf
[轉發]日月光菁英培育獎學金(110學年版本),菁英培育獎學金海報0606.pdf
[轉發]日月光菁英培育獎學金(110學年版本),日月光半導體2022年獎學金申請辦法_20220608_(Security C).pdf
[轉發]【獎學金】2022達興材料研究生獎學金開始收件囉!,2022 獎學金 EDM.pdf
[轉發]【獎學金】2022達興材料研究生獎學金開始收件囉!,2022達興材料研究生獎學金-文案.odt
[轉發]【獎學金】2022達興材料研究生獎學金開始收件囉!,2022達興材料研究生獎學金申請辦法與表單.odt
[轉發]【獎學金】2022達興材料研究生獎學金開始收件囉!,2022達興材料研究生獎學金-文案.docx
[轉發]【獎學金】2022達興材料研究生獎學金開始收件囉!,2022獎學金QA (1).PDF
[轉發]【獎學金】2022達興材料研究生獎學金開始收件囉!,2022達興材料研究生獎學金申請辦法與表單.doc
[轉發]2022年第二十六屆全國科技法律研討會論文徵稿，6月30日摘要截稿,海報 (2).pdf
"第三次更新112級資訊專題題目公告~~最後一次更新, 若有要再更新題目者, 請於上傳繳交資料時再自行KEYIN最正確的題目, 謝謝",112級專題題目組員-for公告-06.06-第三次更新.pdf
[轉發]TWSIAM十週年活動,QR code.pdf
[轉發]TWSIAM十週年活動,TWSIAM第十屆台灣工業與應用數學年會.pdf
國立成功大學資訊工程學系輔導優良導師獎勵與遴選辦法,資訊工程學系輔導優良導師獎勵與遴選辦法-系務會議修訂通過_111.05.31.docx
國立成功大學資訊工程學系輔導優良導師獎勵與遴選辦法,資訊工程學系輔導優良導師獎勵與遴選辦法-系務會議修訂通過_111.05.31.odt
資訊工程學系教學特優教師遴選辦法及表格,教師申請表(資訊系-○○○老師)_105.03.10.odt
資訊工程學系教學特優教師遴選辦法及表格,資訊工程學系教學特優教師遴選辦法_系務會議修訂通過_111.05.31.odt
[轉發]「教育部鼓勵學生參加藝術與設計類國際競賽計畫」請於7月26日(二)學校截止提出申請,scan@email.ncku.edu.tw_20220527_100504.pdf
[轉發]2022 i-CREATe gSIC 全球學生創新競賽台灣代表隊選拔賽--復健工程與輔助科技,2022gSIC海報.pdf
[轉發]2022 i-CREATe gSIC 全球學生創新競賽台灣代表隊選拔賽--復健工程與輔助科技,2022gSIC臺灣賽_報名簡章.pdf
[轉發]財團法人中華顧問工程司與國立臺灣科技大學共同辦理「智慧運輸與嵌入式系統」及「智慧運輸與嵌入式系統實務」暑期課程,公文列印_compressed.pdf
[轉發]緯創【2022校園徵才專區】前後端工程師,【2022校園徵才專區】前後端工程師.docx
[轉發]緯創【2022校園徵才專區】前後端工程師,【2022校園徵才專區】前後端工程師.pdf
[轉發]2022年 ITSA全國大專校院程式設計極客挑戰賽,2022年 ITSA全國大專校院程式設計極客挑戰賽競賽須知.pdf
[轉發]2022年 ITSA全國大專校院程式設計極客挑戰賽,2022_ITSA_海報.pdf
[轉發]電漿科學暑期研習會2022,poster.pdf
[轉發][講座] 臺大高研院【高峰論壇系列六：新時代的使者？區塊鏈的激進潛能】,20220530_高峰論壇6_自由三幅被_1920x647.pdf
[轉發][講座] 臺大高研院【高峰論壇系列六：新時代的使者？區塊鏈的激進潛能】,20220530_高峰論壇6_自由三幅被_A2預覽檔.pdf
[轉發][獎項訊息] 【論文獎徵選】社團法人台灣建築醫學學會 2022年第四屆優秀學位論文獎,社團法人台灣建築學會會 優秀學位論文獎申請表.pdf
[轉發][獎項訊息] 【論文獎徵選】社團法人台灣建築醫學學會 2022年第四屆優秀學位論文獎,2022年第四屆優秀學位論文獎海報_20220520.pdf
[轉發][競賽訊息] 第十屆寶島行銷金句獎-立洋留學Slogan創意徵稿,海報 (3).pdf
[轉發][競賽訊息] 「2022 17LIVE直播創新技術大賽」,2022 17LIVE直播創新大賽_競賽海報.pdf
[轉發][競賽訊息] 「2022 17LIVE直播創新技術大賽」,2022 17LIVE直播創新技術大賽_競賽簡章.pdf
[轉發][活動訊息] 工業局數據計畫-6/18(六) 數據人才媒合點子松,數據點子松.pdf
[轉發]2022 國泰金融Java資訊培訓班,【EDM】2022國泰金融Java培訓班.pdf
[轉發]Computex 工業局AI主題館 5/24(二)~5/27(五)南港展覽館1館實體登場,【邀請卡】Computex 工業局AI生活館.pdf
[轉發]「2022 17LIVE直播創新技術大賽」競賽活動,2022 17LIVE直播創新大賽_競賽海報.pdf
[轉發]「2022 17LIVE直播創新技術大賽」競賽活動,004-2022 17LIVE直播創新技術大賽_學校公文.pdf
[轉發]「2022 17LIVE直播創新技術大賽」競賽活動,2022 17LIVE直播創新技術大賽_競賽簡章.pdf
[轉發]【2022凌陽科技 新鮮人招募】,【新鮮人招募海報】凌陽科技2022.pdf
[轉發]【2022凌陽科技 新鮮人招募】,【熱門職缺】凌陽科技2022校園招募.pdf
[轉發]【2022凌陽科技 新鮮人招募】,【新鮮人招募】凌陽科技2022.pdf
"111學年度入學本系大學個人申請5/20團體面試及筆試座位表公告, 詳見附件",02-2_甄試編號與准考證號對應表.docx
"111學年度入學本系大學個人申請5/20團體面試及筆試座位表公告, 詳見附件",111面試座位表_A組.pdf
"111學年度入學本系大學個人申請5/20團體面試及筆試座位表公告, 詳見附件",111面試座位表_B組.pdf
恭喜！李同益老師獲「科技部 110 年度傑出特約研究員」,MOST_Prof_Lee.pdf
恭喜！李同益老師獲「科技部 110 年度傑出特約研究員」,110年度傑出特約研究員名冊.pdf
國立成功大學資訊工程系 誠徵專任教師,資訊工程學系新聘教師表格-姓名.doc
[轉發]成大心智影像研究中心(MRI中心)徵工讀生,MRI中心徵工讀生2名_網頁維護20220516.pdf
[轉發]2022最終場 - Intel Taiwan 校園講座分享 - 5/18 (線上),TW_Campus_Talk_18_May_2022_Poster.pdf
【公告】110-2教學反應調查問卷開放線上填寫,填答通知.pdf
"更新應附文件及申請日期至5/17~無須檢附排名證明~110學年度預研生申請公告,申請作業時間5/1至5/15,申請表格及辦法如系網頁公告",資訊系大學部一貫修讀學、碩士學位辦法103.05.27doc.doc
"更新應附文件及申請日期至5/17~無須檢附排名證明~110學年度預研生申請公告,申請作業時間5/1至5/15,申請表格及辦法如系網頁公告",申請表_資訊系大學部一貫修讀學、碩士學位980622.doc
[轉發]《東京威力科創－2022校園企業說明會》,220322_東京威力_社群平台W493xH716px_成功大學.pdf
[轉發]《東京威力科創－2022校園企業說明會》,東京威力科創－2022校園企業說明會_推廣文宣.odt
[轉發]《東京威力科創－2022校園企業說明會》,東京威力科創－2022校園企業說明會_推廣文宣.docx
[轉發]教育部人才培育計畫臺灣大學多元健康領域推動中心暑期課程招生,111暑期課程招生文宣0511.odt
[轉發]教育部人才培育計畫臺灣大學多元健康領域推動中心暑期課程招生,招生宣傳-實習課程報名.pdf
[轉發]教育部人才培育計畫臺灣大學多元健康領域推動中心暑期課程招生,111年度多元健康教學推動中心與食品創新夥伴學校共同宣傳海報.pdf
[轉發]教育部人才培育計畫臺灣大學多元健康領域推動中心暑期課程招生,111暑期課程招生文宣0511.docx
[轉發]中央研究院資訊科學研究所「後量子密碼學微型講座」海報1份,中研院資訊所PQC講座海報.pdf
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,兵役狀況調查表 (1).pdf
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,棄權書 (1).pdf
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,一樓平面圖.pdf
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,金融科技切 結 書.odt
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,資訊產碩切 結 書.odt
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,資訊產碩專班指導教授同意書 (1).odt
111學年度秋季班產業碩士專班(金融科技/資訊)正取生報到注意事項和應繳文件,金融科技指導教授同意書2022511.odt
[轉發]【2022 法律Ｘ法遵科技黑客松競賽】,2022法律Ｘ法遵科技黑客松競賽海報.pdf
[轉發]臺北市立圖書館留學資料中心-「美國留學攻略＆求職市場」留學講座,0529美國留學攻略＆求職市場post.pdf
5/13(五)seminar採線上上課,Microsoft Teams Demo.pdf
[轉發]「第19届國家新創獎」,0427.pdf
[轉發]「Jetson Family應用微競賽」,1301_001.pdf
[轉發]活動訊息【2022 航發會 x 暑期航空營 】,泛科字第2022050901號.pdf
[轉發]活動訊息【2022 航發會 x 暑期航空營 】,2022航空營_EDM.pdf
[轉發]新思科技 Synopsys Purple 100 Program－Fastrack to SoC Design Career－SoC 晶片設計課程，開放報名！,2022新思Purple 100 Program海報.pdf
[轉發]新思科技 Synopsys Purple 100 Program－Fastrack to SoC Design Career－SoC 晶片設計課程，開放報名！,2022_Synopsys_Purple_100_Program_6May2022.pdf
[轉發]南亞電路板獎學金計畫,2022年南電大專院校獎學金申請辦法.pdf
[轉發]南亞電路板獎學金計畫,2022南電獎學金申請表.pdf
[轉發]南亞電路板獎學金計畫,2022南電獎學金申請表.odt
[轉發]「精密工程專題與論文獎」,scan@email.ncku.edu.tw_20220506_134108.pdf
5/20的seminar採線上上課,20220520成大資工.odt
[轉發] Coding-X計畫的「暑期密集課程」的招生簡章跟活動海報,111年Coding-X活動招生簡章.pdf
[轉發] Coding-X計畫的「暑期密集課程」的招生簡章跟活動海報,2022-CODING-X活動海報.pdf
[轉發]「翔安生醫 醫療AIoT人才培育實習計畫」,實習生 DM.pdf
[轉發]「翔安生醫 醫療AIoT人才培育實習計畫」,Acusense  Introduction.odt
"[112級專題展]同意參展繳交確認, 有部份同學缺交, 恐影響參展及資訊專題成績, 敬請儘速依規定完成",112級專題題目組員與繳交情形-for公告_05.05.xlsx
恭喜！陳培殷老師獲110 年度產學合作成果特優教師-優良獎,110 年度-產學合作成果特優教師獲獎名單.pdf
[轉發]【職場體驗】佳世達科技2022年暑期實習計畫,海報 (4).pdf
[轉發]【永悅健康2022年實習計畫】 歡迎商業開發x工程師x營運管理人才,海報 (5).pdf
[轉發]德州儀器分享會,TI seminar promotion.odt
[轉發]德州儀器分享會,TI seminar promotion.docx
[轉發]TSMC 企業規劃組織人才培訓計劃說明會,海報 (6).pdf
【宜鼎國際】2022暑期實習,02_宜鼎國際暑期實習計劃專用履歷表_220426_寄_.odt
【宜鼎國際】2022暑期實習,02_宜鼎國際暑期實習計劃專用履歷表_220426(寄).doc
【宜鼎國際】2022暑期實習,01_問鼎未來校園種子計劃_220427.pdf
轉貼　邀請成大資訊工程學系同學參與台大發展心理學問卷研究,研究宣傳海報.pdf
博士班資格考參考書目,資格考參考書目1110419.odt
星展銀行_2022線上徵才說明會(成大資訊系學生限定),星展銀行DBS BANK_線上徵才說明會_EDM.20220428.pdf
[產碩]金融科技實務講座 110學年度 第二學期演講資訊(2022.04.28更新),金融科技實務講座計畫表(公告版)20220428 - 學生.xlsx
[112級專題展]提醒:111/5/2(一)前 上網登錄題目、組員及繳交專題題目同意書紙本至系辦,112級大學部畢業專題線上展示規定事項_111.04.08.doc
111學年度博士入學考試審查結果與面試通知,111直接錄取與面試名單.pdf
111學年度博士入學考試審查結果與面試通知,111博士面試通知.pdf
[產碩分發]111學年度資訊產業碩士專班登記分發注意事項,資訊棄權書.pdf
[產碩分發]111學年度金融科技與資訊工程產業碩士專班登記分發注意事項,棄權書 (2).pdf
成大心智影像研究中心(MRI中心)徵工讀生,MRI中心徵工讀生1名_網頁維護_在外張貼.pdf
[產碩面試](4/20更新)111學年度金融科技與資訊工程產業碩士專班面試名單及注意事項,111學年度成功大學金融科技產碩專班 面試時段表0420修正.pdf
[產碩面試](4/20更新)111學年度金融科技與資訊工程產業碩士專班面試名單及注意事項,一樓平面圖0420修正.pptx
[產碩面試](4/20更新)111學年度金融科技與資訊工程產業碩士專班面試名單及注意事項,面試公告(金融科技)0420修正.pdf
國立成功大學資訊工程學系 111學年度大學個人申請學習歷程準備指引,111學習歷程準備指引-資工系_111.04.20.docx
【臺北市政府捷運工程局徵本年度暑期學生實習】,1110415 徵暑期學生實習_台北市政府捷運工程局-1-5.pdf
【臺北市政府捷運工程局徵本年度暑期學生實習】,1110415 徵暑期學生實習_台北市政府捷運工程局-6-10.pdf
「弱勢學生身心就醫費用補助」開始受理申請,國立成功大學弱勢學生身心就醫費用補助申請表-1.odt
「弱勢學生身心就醫費用補助」開始受理申請,海報 (7).pdf
「弱勢學生身心就醫費用補助」開始受理申請,國立成功大學弱勢學生身心就醫費用補助申請表-1.pdf
「弱勢學生身心就醫費用補助」開始受理申請,國立成功大學弱勢學生身心就醫費用補助試行要點-1110314-1.pdf
【國立成功大學星火成焰培育計畫徵件公告(弱勢學生研究津貼補助案)】,國立成功大學星火成焰培育計畫申請書111年(收件期限0520).odt
【國立成功大學星火成焰培育計畫徵件公告(弱勢學生研究津貼補助案)】,國立成功大學星火成焰培育計畫徵件公告.pdf
[產碩面試]111學年度資訊產業碩士專班面試名單及注意事項,111學年度成功大學資訊產碩專班 面試時段表.pdf
[產碩面試]111學年度資訊產業碩士專班面試名單及注意事項,面試公告.pdf
[產碩面試]111學年度資訊產業碩士專班面試名單及注意事項,一樓平面圖.pptx
2022年中華民國國際關係學會年度博碩士論文獎,scan@email.ncku.edu.tw_20220414_115539.pdf
"雙語計畫補助學生各項英檢報名費, 即日起~6/10, 請各位同學踴躍申請",英檢獎勵申請表-for學生.pdf
【校外獎學金】國家中山科學研究院111年上半年延攬大學院校優秀學生獎助金甄選,111年上半年延攬大學院校優秀學生獎助金甄選簡章.pdf
【校外獎學金】國家中山科學研究院111年上半年延攬大學院校優秀學生獎助金甄選,111年獎助生甄選海報(PDF).pdf
"112級專題展改為線上辦理, 繳交時程資訊請詳閱附件",112級大學部畢業專題線上展示規定事項_111.04.08.doc
國立成功大學資訊工程系學系專任教師申請減少授課時數辦法及表格,資訊工程學系專任教師申請減少授課時數辦法1061212updated.odt
國立成功大學資訊工程系學系專任教師申請減少授課時數辦法及表格,107資訊工程學系專任教師申請減少授課時數表格1061212updated.odt
國立成功大學資訊工程系學系專任教師申請減少授課時數辦法及表格,資訊工程學系專任教師申請減少授課時數辦法1100315.odt
[資訊產碩筆試](4/7更新)考生注意：資訊產業碩士專班111筆試注意事項,筆試公告(資訊).pdf
[資訊產碩筆試](4/7更新)考生注意：資訊產業碩士專班111筆試注意事項,一樓平面圖 (1).pptx
[金融科技產碩筆試](4/7更新)考生注意：金融科技與資訊工程產業碩士專班111筆試注意事項,筆試公告(金融科技).pdf
[金融科技產碩筆試](4/7更新)考生注意：金融科技與資訊工程產業碩士專班111筆試注意事項,一樓平面圖 (2).pptx
111學年度資訊工程學系 《個人申請第二階段甄試注意事項》,成大週邊停車資訊.pdf
111學年度資訊工程學系 《個人申請第二階段甄試注意事項》,02-2_111公告及寄發團體面談及筆試時間.docx
111學年度資訊工程學系 《個人申請第二階段甄試注意事項》,02-2_甄試編號與准考證號對應表 (1).docx
111學年度資訊工程學系(APCS組) 《個人申請第二階段甄試注意事項》,成大週邊停車資訊.pdf
111學年度資訊工程學系(APCS組) 《個人申請第二階段甄試注意事項》,111公告APCS面談時間_04.01.docx
111學年度資訊工程學系(普渡雙聯組) 《個人申請第二階段甄試注意事項》,公告普渡組面談時間_final.docx
111學年度資訊工程學系(普渡雙聯組) 《個人申請第二階段甄試注意事項》,成大週邊停車資訊.pdf
[產碩筆試]資訊產業碩士專班111筆試參考書目,111學年產碩入學考試參考書目(資訊).pdf
[產碩筆試]資訊產業碩士專班111筆試參考書目,111學年產碩入學考試參考書目(資訊).odt
[產碩筆試]資訊產業碩士專班111筆試參考書目,111學年產碩入學考試參考書目(資訊).docx
110下國立成功大學-青島勝三與青島清賢伉儷獎學金,國立成功大學青島勝三與青島清賢伉儷獎學金申請要點.pdf
110下國立成功大學-青島勝三與青島清賢伉儷獎學金,a1492-320申請表格.odt
110下國立成功大學-青島勝三與青島清賢伉儷獎學金,a1492-320.pdf
創律國際法律事務所- 徵才資訊（專利工程師）,創律- 專利工程師JD.pdf
老人醫院籌備營運處誠徵專任人員,20220318專任助理徵才公告_RV.odt
老人醫院籌備營運處誠徵專任人員,20220318專任助理徵才公告_RV.pdf
[產碩筆試]金融科技與資訊工程產業碩士專班111筆試參考書目,111學年產碩入學考試參考書目(金融科技).pdf
[產碩筆試]金融科技與資訊工程產業碩士專班111筆試參考書目,111學年產碩入學考試參考書目(金融科技).odt
[產碩筆試]金融科技與資訊工程產業碩士專班111筆試參考書目,111學年產碩入學考試參考書目(金融科技).docx
第十六屆中華開發「薪傳100 x 課輔100」清寒獎助學金,第十六屆「薪傳100×課輔100」獎助學金申請表格.odt
第十六屆中華開發「薪傳100 x 課輔100」清寒獎助學金,第十六屆「薪傳100 X 課輔100」申請公告.odt
第十六屆中華開發「薪傳100 x 課輔100」清寒獎助學金,111年-第十六屆薪傳100公文.odt
第十六屆中華開發「薪傳100 x 課輔100」清寒獎助學金,第十六屆「薪傳100×課輔100」獎助學金申請表格.pdf
第十六屆中華開發「薪傳100 x 課輔100」清寒獎助學金,第十六屆「薪傳100 X 課輔100」申請公告.pdf
第十六屆中華開發「薪傳100 x 課輔100」清寒獎助學金,111年-第十六屆薪傳100公文.pdf
台泥企業團菁英人才獎學金方案&台泥企業團暑期實習方案,2022實習EDM-繁.pdf
台泥企業團菁英人才獎學金方案&台泥企業團暑期實習方案,獎學金google表單連結.pdf
台泥企業團菁英人才獎學金方案&台泥企業團暑期實習方案,2022獎學金EDM.3.2-繁pptx.pdf
台泥企業團菁英人才獎學金方案&台泥企業團暑期實習方案,台泥企業團-獎學金辦法-2022.pdf
財團法人臺南市臺疆祖廟大觀音亭暨祀典興濟宮110學年度第一學期「高中暨專科以上學校中低、低收入戶清寒優秀獎學金」 申請辦法,110學年度第一學期獎學金申請辦法+表格.odt
財團法人臺南市臺疆祖廟大觀音亭暨祀典興濟宮110學年度第一學期「高中暨專科以上學校中低、低收入戶清寒優秀獎學金」 申請辦法,110學年度第一學期獎學金申請辦法+表格.pdf
摩根投信獎助學金計畫,111年度摩根投信深耕計畫獎助學金專案_申請表格.odt
摩根投信獎助學金計畫,111年度摩根投信深耕計畫獎助學金專案_簡章.odt
摩根投信獎助學金計畫,國立成功大學.odt
摩根投信獎助學金計畫,111年度摩根投信深耕計畫獎助學金專案_申請表格.docx
摩根投信獎助學金計畫,111年度摩根投信深耕計畫獎助學金專案_簡章.docx
摩根投信獎助學金計畫,國立成功大學.pdf
111學年度碩士備取生請注意(資訊所/醫資所),研究生指導教授同意書(資訊所).odt
111學年度碩士備取生請注意(資訊所/醫資所),切 結 書.odt
111學年度碩士備取生請注意(資訊所/醫資所),研究生指導教授同意書(醫資所).odt
111學年度碩士備取生請注意(資訊所/醫資所),棄權書.odt
111學年度碩士備取生請注意(資訊所/醫資所),棄權書.DOC
111學年度碩士備取生請注意(資訊所/醫資所),研究生指導教授同意書(醫資所).docx
111學年度碩士備取生請注意(資訊所/醫資所),切 結 書.doc
111學年度碩士備取生請注意(資訊所/醫資所),研究生指導教授同意書(資訊所).doc
恭賀!!蔣榮先教授指導學生方郁文獲得教育部全國大專校院人工智慧競賽-農業文章文字標註及辨識競賽第一名及創意獎,方郁文-第一名.pdf
恭賀!!蔣榮先教授指導學生方郁文獲得教育部全國大專校院人工智慧競賽-農業文章文字標註及辨識競賽第一名及創意獎,方郁文-創意獎.pdf
2022 群創光電 InnoStar Plus暑期實習『強力募集』,暑期實習宣傳 DM.pdf
宏正自動科技(ATEN) -3/13就博會活動資訊，「戶外攤位」編號：234、235,宏正自動科技2022 校園召募｜正職&預聘.pdf
資訊系排開課作業要點,資訊系排開課作業要點_111.02.22.docx
111學年度國內交換生申請,111公告.odt
111學年度國內交換生申請,111公告.pdf
2022年美律校園徵才預告,image004 (2).pdf
2022年美律校園徵才預告,image003 (3).pdf
[資訊所] 至外系修課申請表,資訊所至外系修課申請表.odt
[資訊所] 至外系修課申請表,資訊所至外系修課申請表.doc
110下博士資格考公告,111.5.6資格考公告.odt
110下博士資格考公告,111.5.6資格考公告.doc
【※重要通知】本校優秀博士生獎勵補助原則及申請表,附件一-國立成功大學優秀博士生獎勵補助原則.odt
【※重要通知】本校優秀博士生獎勵補助原則及申請表,優秀博士生獎勵補助原則學系函.odt
【※重要通知】本校優秀博士生獎勵補助原則及申請表,附件二-國立成功大學優秀博士生獎勵補助申請表.odt
【※重要通知】本校優秀博士生獎勵補助原則及申請表,附件一-國立成功大學優秀博士生獎勵補助原則.pdf
【※重要通知】本校優秀博士生獎勵補助原則及申請表,優秀博士生獎勵補助原則學系函.pdf
"111學年度本系大學甄試個人申請-APCS面試時程公告,其他細節將於第一階段篩選結果後再行公告",111公告APCS面談時間_03.07.docx
"111學年度本系大學甄試個人申請-普渡組面試時程公告,其他細節將於第一階段篩選結果後再行公告",111公告普渡組面談時間_03.07.docx
"111學年度本系大學甄試個人申請面試時程公告,其他細節將於第一階段篩選結果後再行公告",01_111系網公告團體面談及筆試時間_03.07.docx
資訊系博士班一般組直升博士開始接受申請,直升博士公告.odt
資訊系博士班一般組直升博士開始接受申請,直升博士公告.doc
【2022年富邦金控MA儲備幹部計畫】 已開放申請至3/31(四)截止!,海報 (8).pdf
【活動訊息】2022 新思科技 ARC 盃 AIoT 設計應用競賽－即日起開放收件！,2022新思科技ARC盃AIoT設計應用競賽.pdf
永豐金控百萬年薪 儲備AI科學家 招募說明會,附件一：2022-永豐Turing Plan應徵專用申請表.odt
永豐金控百萬年薪 儲備AI科學家 招募說明會,附件一：2022-永豐Turing Plan應徵專用申請表.doc
永豐金控百萬年薪 儲備AI科學家 招募說明會,2022Turing Plan _永豐儲備AI科學家招募專案_成大版.pdf
永豐金控百萬年薪 儲備AI科學家 招募說明會,附件二：2022Turing Plan招募說明會EDM.pdf
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金公告函－大學A.odt
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金辦法.odt
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金申請表.odt
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金申請表.doc
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金辦法.doc
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金公告函－大學A.doc
成大醫院老人醫院籌設營運處，誠徵兼任助理,WE are hiring.pdf
seminar更改為上課要刷兩次才算出席一次,seminar上課規定(下學期).doc
資訊系所整合課程規劃架構圖-109學年起入學學生適用,資訊系所整合課程規劃架構圖-109學年起入學學生適用_111.02.16.docx
資訊系所整合課程規劃架構圖-106-108學年入學學生適用,資訊系所整合課程規劃架構圖-106-108學年入學學生適用_111.02.16.docx
資訊系大學部必修課程結構表-109學年起入學學生適用,資訊系大學部必修課程結構表-109學年起入學學生適用_111.02.16.docx
資訊系大學部必修課程結構表-106-108學年入學學生適用,資訊系大學部必修課程結構表-106-108學年入學學生適用_111.02.16.docx
【蝦皮儲備幹部】GLP 即將開放投遞！ #搶先公開 #首場線上說明會 #現任儲備幹部全面解密,海報.odt
【企業徵才】宏正自動科技2022 校園召募｜正職&預聘,宏正自動科技2022 校園召募｜正職&預聘 (1).pdf
"110學年度下學期【64級系友獎學金】申請公告, 即日起~3/21截上",清寒程度審核表 (1).doc
"110學年度下學期【64級系友獎學金】申請公告, 即日起~3/21截上",獎學金空白申請表-64級系友獎學金.doc
<更新地點>電資學院「院長時間2/21」即日起開放報名囉！,電機系館1F靄雲廳位置圖.pdf
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金公告函－大學A (1).odt
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金辦法 (1).odt
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金申請表 (1).odt
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金申請表 (1).doc
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金辦法 (1).doc
財團法人福琳工商發展基金會工商學生清寒獎學金,福琳基金會工商清寒獎學金公告函－大學A (1).doc
群創光電【2022 年校招線上首映會】即日起開始報名,認識群創研替預聘.pdf
群創光電【2022 年校招線上首映會】即日起開始報名,文宣一.pdf
【2022 Garena MIP 實習生菁英計劃 1/27～3/4 開放申請！】,Garena MIP 實習生計劃相關資訊 (1).odt
【2022 Garena MIP 實習生菁英計劃 1/27～3/4 開放申請！】,EDM (5) (1).pdf
競賽通知‼️【亞洲商業模式競賽】,主視覺1200x1800_5.pdf
競賽通知‼️【亞洲商業模式競賽】,EMAIL推廣懶人包.odt
競賽通知‼️【亞洲商業模式競賽】,競賽資訊懶人包(line fb).odt
競賽通知‼️【亞洲商業模式競賽】,EMAIL推廣懶人包.docx
競賽通知‼️【亞洲商業模式競賽】,競賽資訊懶人包(line fb).docx
中央研究院人文社會科學研究中心調查研究專題中心  2022 年第 1 次徵求獎助生,徵獎助生_中研院調研中心111年第1次(全).pdf
